isodate,precip,tmax,tmin,wind,pet,q,er1,er2,ct_prev,dummy,qs
2006-02-10,5.045004392444851,12.048102438336695,-1.5632204150951494,0.9281682597953476,6.368412246236341,131.04782531354135,0.0,0.19137456273733378,4.463916477073702,0.11077248837127969,0.03460009236930626
2006-02-11,1.5964004205413505,10.902297741300421,-2.497039052216131,0.9296830152520376,6.031181233199787,86.42577831008427,0.0,0.08077021710695598,8.457287033477794,0.11711865014659677,0.03482149268568205
2006-02-12,0.2953079873928102,12.964948767265177,-1.914434475120764,1.1173638226072908,6.7349628913999515,37.85195935384851,0.0,0.014758582757709082,8.998914760414747,0.10827140065408103,0.02491436737882294
2006-02-13,0.08929900585455053,13.536706761499016,0.2328016696643722,1.5029776539602056,6.736920473721019,20.113246910917987,0.0,0.004014341950095868,8.207999146725715,0.09665790427029536,0.01682932505335993
2006-02-14,0.06764643837877213,12.604955690466484,-0.0050197353686097955,1.7447562308516564,6.400884843190864,13.047630195047425,0.0,0.0027052057760962034,7.329907081066598,0.08617648863137199,0.011367007174361394
2006-02-15,0.3719130579017593,13.315130308404608,0.15317552929414247,1.5946735324814845,6.654535963336838,16.489027256934424,0.0,0.013637895716638981,6.57993840578162,0.08098436152605405,0.009475958514072578
2006-02-16,0.7642756034719589,13.253389647567275,0.012987553859164112,1.3334088177298402,6.644068276163931,24.64596517725104,0.0,0.027053786719175354,6.154059465518001,0.08059391822629695,0.010287742311056516
2006-02-17,0.5781810833853455,12.781867314640765,-1.2469495672407465,1.5108200626390362,6.593868646047278,21.443780088747182,0.0,0.020077854413282803,6.125705038292705,0.07809573322209842,0.009753986661359933
2006-02-18,0.7299010523610102,12.935563377625526,-1.00608154228382,1.1994445925919532,6.625484451415847,23.912631356276048,0.0,0.024911711672236714,5.942043155012888,0.07772363155258562,0.01014256299725358
2006-02-19,0.6072622803910969,14.173893896277418,-0.17371042762204222,1.1033632107386675,7.010968319611608,21.48009525816128,0.0,0.020413215456060008,5.910167212424634,0.0759236397705052,0.009710545424489769
2006-02-20,0.2815101901787626,14.570100668051223,0.21677214585172047,1.5672376241205468,7.120380813995078,13.456916017403028,0.0,0.008930827511397676,5.730413109875549,0.07003483497050172,0.007680959097736154
2006-02-21,0.07615753869003444,15.211717538903393,1.2328409165995762,1.2440130310399466,7.2547509833162005,7.042617215141881,0.0,0.0021825851966393306,5.275601785898409,0.06234437174140418,0.0053322742066534
2006-02-22,0.06176429896796445,15.054648005925596,1.1198705596467369,1.081931177948245,7.202376254278818,4.668147597463597,0.0,0.0015678592485583107,4.68506645131786,0.05529736352860112,0.0037097896239234388
2006-02-23,0.12300749069385165,14.777115928838505,1.7820472274498764,1.207055240216185,7.003667001234064,4.341759582453172,0.0,0.0027909857502703833,4.160649659173226,0.049901704760345215,0.0028398674962427017
2006-02-24,0.5524293634063027,15.18739819851461,2.0777897621303034,1.3143357425881006,7.126287697343497,9.86053108586469,0.0,0.01200486673113077,3.769839988065073,0.050351510759563525,0.003676538571711629
2006-02-25,0.005426499290293374,15.731121404270912,1.1388671397969128,1.4212742803908105,7.4586688890899975,3.1747593699784518,0.0,0.00011058414470166422,3.794706174034897,0.044268972067547326,0.0024100918825407875
2006-02-26,0.01150010000555121,16.368250739119038,0.922731134954354,1.811669308399275,7.731431345122692,1.7635215777392566,0.0,0.0002046381316915518,3.3153229166025735,0.03875523510789166,0.0016000157198458502
2006-02-27,0.006103434419588378,16.181109118091374,1.9671842196187408,1.3977795088162674,7.533278285914143,1.1190653725317286,0.0,9.439229462248743e-5,2.887402742368508,0.03370738738061595,0.0010559076541765233
2006-02-28,0.003970952781107992,16.162226320798496,2.698345868758228,1.1254962826906991,7.425274104822016,0.7289542599203687,0.0,5.355160012139072e-5,2.5214946775125364,0.02941996426329851,0.0006955002774352659
2006-03-01,0.2596850059518175,14.315878331006813,0.0160138679469017,1.3062708665088436,7.012447068660965,2.5724281209163165,0.0,0.003239309471662788,2.205706861654646,0.02872014561195015,0.0009459707128613342
2006-03-02,0.20427594062562646,11.427677840356946,-0.12493797152667975,1.0951571799316313,5.917552315396371,2.4234263600077495,0.0,0.0024791217935258014,2.1706228671584777,0.027665962749940345,0.00099326539010875
2006-03-03,1.1636556297820502,12.128389551214214,0.07429054303884905,1.1911281435883727,6.157426121694792,11.85146424219089,0.0,0.01691011451484692,2.1353077508114695,0.03843068921579695,0.0032213838302817105
2006-03-04,0.11726237009507845,13.694030674701835,0.22144087571869167,1.4206371135127542,6.739376546241743,4.324149995902636,0.0,0.001889576059301512,2.95187210690243,0.0357533381367084,0.0023846853378501304
2006-03-05,0.3544960588788015,13.88352918366082,0.4583418856289755,1.1580459234692186,6.781875373909973,5.32325573971908,0.0,0.005487731242346194,2.7159370644032306,0.03576846648643649,0.002387906225587738
2006-03-06,0.21023924594624954,14.533731962980676,0.7946092598752569,1.2756256900720089,6.992514407937016,3.957832308428019,0.0,0.0031714506276036003,2.714859074116745,0.03407541445451458,0.002037314930555209
2006-03-07,0.12725197905641378,14.746700637673097,-1.2351475351556478,1.2327512751601115,7.268738712842343,2.7086072311019342,0.0,0.0017957427764024314,2.575968470921117,0.03149068753111861,0.0015996246318638197
2006-03-08,0.10930457175945177,15.860150203009193,-1.5547396278369598,1.0548114008203089,7.706116050563855,2.0854245207917073,0.0,0.0014147167073842726,2.368020746516023,0.02885916223051301,0.0012566919710260266
2006-03-09,0.06648216908043658,16.933613632167393,-0.6480400229262121,1.4102925030859244,8.045774695986161,1.4157365836320033,0.0,0.0007754890995240737,2.1518464615663655,0.025842026220840895,0.0009361270801709697
2006-03-10,0.2456210756433401,17.92757635759119,1.4298010119444056,1.766133788677408,8.250726093341894,2.4052503644209042,0.0,0.002669698965364481,1.9142300778206016,0.025160803214560046,0.001015875837650848
2006-03-11,1.7248118867987368,18.333051076889753,3.615817144948496,1.5198985702336818,8.155747741884689,17.205774857376205,0.0,0.02508327488898332,1.8562749989667193,0.041717236987595295,0.004480586576448156
2006-03-12,1.6668375439163292,16.112649177937744,1.938900091278936,1.3240436633965775,7.457570502715541,27.275252386104004,0.0,0.035042428591981034,3.081850788970825,0.05531900310788967,0.008252378701967296
2006-03-13,0.4517665090959865,15.379682543777342,0.6696356943001759,1.1419954925037668,7.3097355012064655,14.447298909705925,0.0,0.010608258452844077,4.141532544560795,0.053508823239662474,0.006987174736413783
2006-03-14,0.08587320896847532,13.14741606136137,1.398611215222571,1.4118764037162106,6.33897863292058,6.551246613346777,0.0,0.0018729643117510325,4.017856717763528,0.047805674463542905,0.00483350884160277
2006-03-15,0.047444798431621436,15.865429207144835,2.4621705019275315,1.5164949445906266,7.2770725455971546,3.925199767519228,0.0,0.0009371333804170309,3.6583526315512036,0.043170030369584375,0.003289079482229715
2006-03-16,0.18797945362214893,16.411261921907943,2.0389085777431304,1.7608542068241984,7.5483953745366,4.4042374910696065,0.0,0.0033628651249192065,3.244625333497788,0.03998752109540839,0.0026530820504323746
2006-03-17,0.01029060324867192,16.512232133602872,2.4531808285816274,1.572657525258382,7.532533749713357,2.0347799709307055,0.0,0.00016495923221803745,2.9898196063920226,0.03494925216753933,0.001752149199991697
2006-03-18,0.06394325982012206,16.219769570807323,1.3673911256463154,1.125427765835138,7.542256729245561,1.7564727034782113,0.0,0.0009046605865853374,2.61433156779986,0.03120008792466129,0.0012783147168687727
2006-03-19,0.0982784514137902,16.11411435208868,0.4319429280716451,1.348872065405676,7.594005178483853,1.7034931005445935,0.0,0.0012509326191827291,2.3337039765739513,0.028330948266379722,0.0010225957709503548
2006-03-20,0.31547806047484483,15.742059236509132,0.6664694086712022,1.5717653748484834,7.421759382247087,3.245836816698385,0.0,0.0038323068922938575,2.1171395095356487,0.028338347240805407,0.0012491871231807676
2006-03-21,0.23606706028526825,16.41293320748926,1.9555351192110169,1.547840673319856,7.537515887369297,2.8880380736372784,0.0,0.002826986139012999,2.1248290520805306,0.027502840831409824,0.0012436125075897236
2006-03-22,0.05400658828565786,15.924865205696518,1.295378141271616,1.5944925127982983,7.416604734775569,1.3834987180076086,0.0,0.0006007948964282875,2.0575792864400912,0.02459854540411791,0.000901013191063114
2006-03-23,0.030764198029830037,15.579495691391509,0.92115268116773,1.1604815998230358,7.318500688453362,0.834498989346536,0.0,0.0003051744301222799,1.8448069445966246,0.021849133612215653,0.0006329845550320975
2006-03-24,0.21747555973146027,16.31705538487362,0.8856684800470359,1.5296671406138231,7.605732603000266,1.7591090698274108,0.0,0.002029530320544093,1.6418746253968128,0.021660170442735695,0.0007210691682204617
2006-03-25,0.006251647895082294,16.957713047776206,1.629848363900769,1.488371177526421,7.774416241536871,0.6239745066910083,0.0,5.4023508099057885e-5,1.6185973946039933,0.018928390943106756,0.0004776080154477165
2006-03-26,0.06051756249771505,17.918918233657557,3.1799934083536963,1.64611891335963,7.972225483488959,0.6264243578732637,0.0,0.0004641461768269267,1.4099160482636706,0.017129555738647276,0.00038157348264491943
2006-03-27,0.04777720150058524,17.44596057677011,2.640141578197809,1.224545691463245,7.842944652126138,0.49127194911597216,0.0,0.00032932612047060356,1.2710527046823696,0.015363475251397685,0.00029853117016201343
2006-03-28,0.146639059358629,18.245558760125398,3.3286502404743707,1.3266463819547627,8.077919095508218,0.8355906231021222,0.0,0.0009491458260388053,1.1429663703761157,0.015023029892566974,0.0003388512343758316
2006-03-29,8.351450577527068,16.944911740372948,4.3645538974295786,1.5063812156426069,7.379627795749938,156.45541047969263,0.0,0.2390774755039473,1.1125013908433214,0.11024863112734445,0.03662365371916752
2006-03-30,3.052977028192952,14.608860540730946,2.165917527003654,1.2388534108514764,6.7504160051230375,144.5324795536335,0.0,0.1635222839217607,8.251838908644483,0.13169344966545984,0.048738960670172464
2006-03-31,0.16503430453804002,13.60284477729868,1.401590508864238,1.4781965119369196,6.454770709239108,48.223707560403845,0.0,0.00909638854670236,9.973218642540555,0.11810378087016475,0.033111832200585896
2006-04-01,0.24438543778682176,16.611667788220732,2.332853340410589,1.23427433562958,7.521948831052467,30.83922579808858,0.0,0.012179890257405734,8.999888521178912,0.10768953109106082,0.023408814729362605
2006-04-02,0.2718591050456215,17.34016077753486,3.4002467114610035,1.5065632159891431,7.672314574358981,23.941737085520213,0.0,0.01210171804120852,8.038254305494842,0.0968071933466112,0.017080703522678074
2006-04-03,0.5970380601491893,16.445109794120842,3.745926917914995,1.5605040119181757,7.2472293133941745,27.786048460499153,0.0,0.02434788521182185,7.207095368805231,0.09091286922766645,0.014826060410379873
2006-04-04,1.159076094319205,15.974537922697515,4.112674213712658,1.274307114879675,6.9870705191021,41.58197306035505,0.0,0.046629304706981234,6.826796716984565,0.09303000995206036,0.01675106898981477
2006-04-05,0.6832258230757308,15.529707439778145,3.0932072482549287,1.1583519559945288,6.9620782768343785,31.567656857713384,0.0,0.027319153290488507,7.021116779341297,0.08975037368018449,0.015063903281264689
2006-04-06,0.2914452513126512,15.760184080763723,2.6783804668156943,0.7476678998612429,7.111949730203847,18.754011947782836,0.0,0.010941647211036742,6.777606785154348,0.0823496688268433,0.011471920459404771
2006-04-07,1.784354323011326,16.336959635860605,3.469746633247815,1.1281204381396337,7.227700816579892,53.1106529885627,0.0,0.0686903869457478,6.201919704641302,0.09303468385080745,0.01792680720133619
2006-04-08,2.0637199861724542,16.202802598015875,4.090135883879047,1.5876907293806486,7.069967787201611,74.57050446703991,0.0,0.0901018601470116,6.988337122611548,0.1054503349621106,0.02538884819317451
2006-04-09,0.3920917093316797,17.164305021735434,3.7466209942156463,1.6634551897664511,7.51895356090806,33.41452996591684,0.0,0.017375478380181497,7.94241318824943,0.09709133765190556,0.01917262016591493
2006-04-10,0.7142881425354636,18.343813001374546,6.026760824169111,1.9902344667233176,7.640539536988191,33.20525472659626,0.0,0.029534778522284255,7.250223238692958,0.09278116375835602,0.0169775809565521
2006-04-11,1.0215760077275704,20.097350198168236,7.078762847481903,2.040255414040312,8.217803227317235,39.78005845929723,0.0,0.04119469366247519,6.9126811416179,0.09242872244609533,0.017324107927904793
2006-04-12,0.5409660572964315,20.9807131065443,7.674030613469474,2.0460678424637617,8.498988181957529,27.37614973277624,0.0,0.020774364184463212,6.807602065744872,0.08560584193781014,0.0144403838708129
2006-04-13,1.6976960063376316,21.194169924572147,8.511398116131494,1.9352028582172585,8.428165348950667,53.64997503737362,0.0,0.06559748644910113,6.271104496936398,0.09283112912545075,0.019388197572936704
2006-04-14,3.759703064551352,20.11584454953628,7.800071030008301,1.4853636551946183,8.073069875227638,132.9966552067025,0.0,0.1782858913887546,6.808268046465432,0.12310970646056046,0.03976746612223292
2006-04-15,8.388192264587516,17.772357112717362,6.95531034688972,1.187024468782898,7.182022449206247,440.60021784361464,0.0,0.6185542188275885,9.083398321433593,0.2035321979828162,0.12007076897511569
2006-04-16,6.826873503233701,16.533595258833056,6.3075116078420805,1.2646086259379858,6.760839554324909,585.8447651660226,0.0,0.7209930817354806,15.242646320449584,0.2570949597304264,0.1879422750646932
2006-04-17,1.0991086552308469,17.55581059097862,6.480691854411062,1.2781513356709098,7.1757401020921865,248.3012227917789,0.0,0.12448628966651065,19.377984853222152,0.23854427160224786,0.1412964643942183
2006-04-18,12.825014207543713,17.384275237988305,7.249204130971752,0.7945494826492315,6.929242085655024,1280.7473919125064,0.0,1.8034981960090413,17.841951778879466,0.35724938504883025,0.36658660046537117
2006-04-19,4.420687717017045,16.521326472211555,7.987760775560793,1.1924257852081683,6.341545742014589,836.6019362976562,0.0,0.7540627851085864,26.711465856743377,0.36266850540074747,0.35344784599176954
2006-04-20,1.4744528533627266,17.46565132232325,7.141587187832222,1.5033122663196918,6.982653606717441,441.4828346802139,0.0,0.24423611532303635,27.44538894426421,0.336896571460172,0.26726649230353944
2006-04-21,1.308266646760207,17.52965550976605,5.9052230641101575,1.5866581626005063,7.261045403040335,320.5715077563359,0.0,0.1967544968200745,25.18709022665392,0.30865296403521036,0.20393670372212044
2006-04-22,0.1930343537039986,18.05868120409837,4.899284427310032,1.4703630050599552,7.6589323955911395,162.2453956617241,0.0,0.025625480439879805,22.973261040861566,0.269871652358179,0.13665506705535085
2006-04-23,0.1106653918274726,19.020147898408283,5.384738208811654,1.1809072287590958,7.984472325664688,99.63322438305184,0.0,0.012591848488158322,19.957848389174014,0.23378459448126715,0.09087332081418917
